t/s,UL1-N [V],UL2-N [V],UL3-N [V],UL1-L2 [V],UL2-L3 [V],UL3-L1 [V],I1 [A],I2 [A],I3 [A],IN [A],S1 [VA],S2 [VA],S3 [VA],P1 [W],P2 [W],P3 [W],Q1 [var],Q2 [var],Q3 [var],cos ?1,cos ?2,cos ?3,UTHD1 [%],UTHD2 [%],UTHD3 [%],f [Hz], [V], [V]2, [A],?S [VA],?P [W],?Q [var],cos ?,Label
1.625,119.974,121.318,119.849,209.236,209.185,207.088,1.36403,1.23861,1.14613,0.274936,163.648,150.266,137.363,-154.441,-140.553,-130.772,42.7511,42.8374,30.5689,0.943736,0.935367,0.95202,1.56932,1.75357,1.50781,59.9824,120.381,208.503,1.24959,451.277,-425.766,116.157,0.943471,0
1.641,119.951,121.263,119.782,209.179,209.066,207.013,1.35597,1.23812,1.13314,0.274936,162.651,150.137,135.73,-153.625,-140.121,-129.371,43.0735,42.3425,29.8583,0.944507,0.933283,0.953145,1.68327,1.70213,1.45175,59.9824,120.332,208.419,1.24241,448.519,-423.116,115.274,0.943364,0
1.672,119.951,121.263,119.782,209.179,209.066,207.013,1.35597,1.23812,1.13314,0.274936,162.651,150.137,135.73,-153.625,-140.121,-129.371,43.0735,42.3425,29.8583,0.944507,0.933283,0.953145,1.68327,1.70213,1.45175,59.9824,120.332,208.419,1.24241,448.519,-423.116,115.274,0.943364,0
1.687,119.951,121.263,119.782,209.179,209.066,207.013,1.35597,1.23812,1.13314,0.274936,162.651,150.137,135.73,-153.625,-140.121,-129.371,43.0735,42.3425,29.8583,0.944507,0.933283,0.953145,1.68327,1.70213,1.45175,59.9824,120.332,208.419,1.24241,448.519,-423.116,115.274,0.943364,0
1.703,119.951,121.263,119.782,209.179,209.066,207.013,1.35597,1.23812,1.13314,0.274936,162.651,150.137,135.73,-153.625,-140.121,-129.371,43.0735,42.3425,29.8583,0.944507,0.933283,0.953145,1.68327,1.70213,1.45175,59.9824,120.332,208.419,1.24241,448.519,-423.116,115.274,0.943364,0
1.734,119.951,121.263,119.782,209.179,209.066,207.013,1.35597,1.23812,1.13314,0.274936,162.651,150.137,135.73,-153.625,-140.121,-129.371,43.0735,42.3425,29.8583,0.944507,0.933283,0.953145,1.68327,1.70213,1.45175,59.9824,120.332,208.419,1.24241,448.519,-423.116,115.274,0.943364,0
1.75,119.951,121.263,119.782,209.179,209.066,207.013,1.35597,1.23812,1.13314,0.274936,162.651,150.137,135.73,-153.625,-140.121,-129.371,43.0735,42.3425,29.8583,0.944507,0.933283,0.953145,1.68327,1.70213,1.45175,59.9824,120.332,208.419,1.24241,448.519,-423.116,115.274,0.943364,0
1.766,119.951,121.263,119.782,209.179,209.066,207.013,1.35597,1.23812,1.13314,0.274936,162.651,150.137,135.73,-153.625,-140.121,-129.371,43.0735,42.3425,29.8583,0.944507,0.933283,0.953145,1.68327,1.70213,1.45175,59.9824,120.332,208.419,1.24241,448.519,-423.116,115.274,0.943364,0
1.781,119.951,121.263,119.782,209.179,209.066,207.013,1.35597,1.23812,1.13314,0.274936,162.651,150.137,135.73,-153.625,-140.121,-129.371,43.0735,42.3425,29.8583,0.944507,0.933283,0.953145,1.68327,1.70213,1.45175,59.9824,120.332,208.419,1.24241,448.519,-423.116,115.274,0.943364,0
1.812,119.951,121.263,119.782,209.179,209.066,207.013,1.35597,1.23812,1.13314,0.274936,162.651,150.137,135.73,-153.625,-140.121,-129.371,43.0735,42.3425,29.8583,0.944507,0.933283,0.953145,1.68327,1.70213,1.45175,59.9824,120.332,208.419,1.24241,448.519,-423.116,115.274,0.943364,0
1.828,119.951,121.263,119.782,209.179,209.066,207.013,1.35597,1.23812,1.13314,0.271144,162.651,150.137,135.73,-153.625,-140.121,-129.371,43.0735,42.3425,29.8583,0.944507,0.933283,0.953145,1.68327,1.70213,1.45175,59.9824,120.332,208.419,1.24241,448.519,-423.116,115.274,0.943364,0
1.844,119.885,121.237,119.766,209.081,209.051,206.941,1.33786,1.22529,1.13129,0.271144,160.39,148.551,135.491,-151.526,-138.41,-129.055,42.0061,42.9792,29.7937,0.944732,0.931737,0.952503,1.68311,1.80178,1.42172,59.9824,120.296,208.357,1.23148,444.431,-418.991,114.779,0.942758,0
1.875,119.885,121.237,119.766,209.081,209.051,206.941,1.33786,1.22529,1.13129,0.271144,160.39,148.551,135.491,-151.526,-138.41,-129.055,42.0061,42.9792,29.7937,0.944732,0.931737,0.952503,1.68311,1.80178,1.42172,59.9824,120.296,208.357,1.23148,444.431,-418.991,114.779,0.942758,0
1.891,119.885,121.237,119.766,209.081,209.051,206.941,1.33786,1.22529,1.13129,0.271144,160.39,148.551,135.491,-151.526,-138.41,-129.055,42.0061,42.9792,29.7937,0.944732,0.931737,0.952503,1.68311,1.80178,1.42172,59.9824,120.296,208.357,1.23148,444.431,-418.991,114.779,0.942758,0
1.906,119.885,121.237,119.766,209.081,209.051,206.941,1.33786,1.22529,1.13129,0.271144,160.39,148.551,135.491,-151.526,-138.41,-129.055,42.0061,42.9792,29.7937,0.944732,0.931737,0.952503,1.68311,1.80178,1.42172,59.9824,120.296,208.357,1.23148,444.431,-418.991,114.779,0.942758,0
1.922,119.885,121.237,119.766,209.081,209.051,206.941,1.33786,1.22529,1.13129,0.271144,160.39,148.551,135.491,-151.526,-138.41,-129.055,42.0061,42.9792,29.7937,0.944732,0.931737,0.952503,1.68311,1.80178,1.42172,59.9824,120.296,208.357,1.23148,444.431,-418.991,114.779,0.942758,0
1.953,119.885,121.237,119.766,209.081,209.051,206.941,1.33786,1.22529,1.13129,0.271144,160.39,148.551,135.491,-151.526,-138.41,-129.055,42.0061,42.9792,29.7937,0.944732,0.931737,0.952503,1.68311,1.80178,1.42172,59.9824,120.296,208.357,1.23148,444.431,-418.991,114.779,0.942758,0
1.969,119.885,121.237,119.766,209.081,209.051,206.941,1.33786,1.22529,1.13129,0.271144,160.39,148.551,135.491,-151.526,-138.41,-129.055,42.0061,42.9792,29.7937,0.944732,0.931737,0.952503,1.68311,1.80178,1.42172,59.9824,120.296,208.357,1.23148,444.431,-418.991,114.779,0.942758,0
1.984,119.885,121.237,119.766,209.081,209.051,206.941,1.33786,1.22529,1.13129,0.271144,160.39,148.551,135.491,-151.526,-138.41,-129.055,42.0061,42.9792,29.7937,0.944732,0.931737,0.952503,1.68311,1.80178,1.42172,59.9824,120.296,208.357,1.23148,444.431,-418.991,114.779,0.942758,0
2,119.885,121.237,119.766,209.081,209.051,206.941,1.33786,1.22529,1.13129,0.271144,160.39,148.551,135.491,-151.526,-138.41,-129.055,42.0061,42.9792,29.7937,0.944732,0.931737,0.952503,1.68311,1.80178,1.42172,59.9824,120.296,208.357,1.23148,444.431,-418.991,114.779,0.942758,0
2.031,119.985,121.329,119.833,209.27,209.175,207.076,1.35297,1.23221,1.13785,0.268248,162.336,149.503,136.353,-153.609,-140.214,-130.192,41.8717,41.6031,29.4849,0.946238,0.937868,0.954819,1.72039,1.71222,1.45005,59.9824,120.383,208.507,1.24101,448.193,-424.015,112.96,0.946056,0
2.047,119.985,121.329,119.833,209.27,209.175,207.076,1.35297,1.23221,1.13785,0.268248,162.336,149.503,136.353,-153.609,-140.214,-130.192,41.8717,41.6031,29.4849,0.946238,0.937868,0.954819,1.72039,1.71222,1.45005,59.9824,120.383,208.507,1.24101,448.193,-424.015,112.96,0.946056,0
2.062,119.985,121.329,119.833,209.27,209.175,207.076,1.35297,1.23221,1.13785,0.268248,162.336,149.503,136.353,-153.609,-140.214,-130.192,41.8717,41.6031,29.4849,0.946238,0.937868,0.954819,1.72039,1.71222,1.45005,59.9824,120.383,208.507,1.24101,448.193,-424.015,112.96,0.946056,0
2.094,119.985,121.329,119.833,209.27,209.175,207.076,1.35297,1.23221,1.13785,0.268248,162.336,149.503,136.353,-153.609,-140.214,-130.192,41.8717,41.6031,29.4849,0.946238,0.937868,0.954819,1.72039,1.71222,1.45005,59.9824,120.383,208.507,1.24101,448.193,-424.015,112.96,0.946056,0
2.109,119.985,121.329,119.833,209.27,209.175,207.076,1.35297,1.23221,1.13785,0.268248,162.336,149.503,136.353,-153.609,-140.214,-130.192,41.8717,41.6031,29.4849,0.946238,0.937868,0.954819,1.72039,1.71222,1.45005,59.9824,120.383,208.507,1.24101,448.193,-424.015,112.96,0.946056,0
2.125,119.985,121.329,119.833,209.27,209.175,207.076,1.35297,1.23221,1.13785,0.268248,162.336,149.503,136.353,-153.609,-140.214,-130.192,41.8717,41.6031,29.4849,0.946238,0.937868,0.954819,1.72039,1.71222,1.45005,59.9824,120.383,208.507,1.24101,448.193,-424.015,112.96,0.946056,0
2.141,119.985,121.329,119.833,209.27,209.175,207.076,1.35297,1.23221,1.13785,0.268248,162.336,149.503,136.353,-153.609,-140.214,-130.192,41.8717,41.6031,29.4849,0.946238,0.937868,0.954819,1.72039,1.71222,1.45005,59.9824,120.383,208.507,1.24101,448.193,-424.015,112.96,0.946056,0
2.172,119.985,121.329,119.833,209.27,209.175,207.076,1.35297,1.23221,1.13785,0.268248,162.336,149.503,136.353,-153.609,-140.214,-130.192,41.8717,41.6031,29.4849,0.946238,0.937868,0.954819,1.72039,1.71222,1.45005,59.9824,120.383,208.507,1.24101,448.193,-424.015,112.96,0.946056,0
2.187,119.985,121.329,119.833,209.27,209.175,207.076,1.35297,1.23221,1.13785,0.268248,162.336,149.503,136.353,-153.609,-140.214,-130.192,41.8717,41.6031,29.4849,0.946238,0.937868,0.954819,1.72039,1.71222,1.45005,59.9824,120.383,208.507,1.24101,448.193,-424.015,112.96,0.946056,0
2.203,119.985,121.329,119.833,209.27,209.175,207.076,1.35297,1.23221,1.13785,0.268248,162.336,149.503,136.353,-153.609,-140.214,-130.192,41.8717,41.6031,29.4849,0.946238,0.937868,0.954819,1.72039,1.71222,1.45005,59.9824,120.383,208.507,1.24101,448.193,-424.015,112.96,0.946056,0
2.234,119.923,121.277,119.793,209.15,209.114,206.987,1.34061,1.22479,1.13012,0.269907,160.771,148.538,135.38,-151.777,-138.639,-129.162,41.702,42.01,29.1885,0.94406,0.933353,0.954072,1.85118,1.72516,1.45228,59.9824,120.331,208.417,1.23184,444.689,-419.578,112.901,0.943532,0
2.25,119.923,121.277,119.793,209.15,209.114,206.987,1.34061,1.22479,1.13012,0.269907,160.771,148.538,135.38,-151.777,-138.639,-129.162,41.702,42.01,29.1885,0.94406,0.933353,0.954072,1.85118,1.72516,1.45228,59.9824,120.331,208.417,1.23184,444.689,-419.578,112.901,0.943532,0
2.266,119.923,121.277,119.793,209.15,209.114,206.987,1.34061,1.22479,1.13012,0.269907,160.771,148.538,135.38,-151.777,-138.639,-129.162,41.702,42.01,29.1885,0.94406,0.933353,0.954072,1.85118,1.72516,1.45228,59.9824,120.331,208.417,1.23184,444.689,-419.578,112.901,0.943532,0
2.281,119.923,121.277,119.793,209.15,209.114,206.987,1.34061,1.22479,1.13012,0.269907,160.771,148.538,135.38,-151.777,-138.639,-129.162,41.702,42.01,29.1885,0.94406,0.933353,0.954072,1.85118,1.72516,1.45228,59.9824,120.331,208.417,1.23184,444.689,-419.578,112.901,0.943532,0
2.312,119.923,121.277,119.793,209.15,209.114,206.987,1.34061,1.22479,1.13012,0.269907,160.771,148.538,135.38,-151.777,-138.639,-129.162,41.702,42.01,29.1885,0.94406,0.933353,0.954072,1.85118,1.72516,1.45228,59.9824,120.331,208.417,1.23184,444.689,-419.578,112.901,0.943532,0
2.328,119.923,121.277,119.793,209.15,209.114,206.987,1.34061,1.22479,1.13012,0.269907,160.771,148.538,135.38,-151.777,-138.639,-129.162,41.702,42.01,29.1885,0.94406,0.933353,0.954072,1.85118,1.72516,1.45228,59.9824,120.331,208.417,1.23184,444.689,-419.578,112.901,0.943532,0
2.344,119.923,121.277,119.793,209.15,209.114,206.987,1.34061,1.22479,1.13012,0.269907,160.771,148.538,135.38,-151.777,-138.639,-129.162,41.702,42.01,29.1885,0.94406,0.933353,0.954072,1.85118,1.72516,1.45228,59.9824,120.331,208.417,1.23184,444.689,-419.578,112.901,0.943532,0
2.375,119.923,121.277,119.793,209.15,209.114,206.987,1.34061,1.22479,1.13012,0.269907,160.771,148.538,135.38,-151.777,-138.639,-129.162,41.702,42.01,29.1885,0.94406,0.933353,0.954072,1.85118,1.72516,1.45228,59.9824,120.331,208.417,1.23184,444.689,-419.578,112.901,0.943532,0
2.391,119.923,121.277,119.793,209.15,209.114,206.987,1.34061,1.22479,1.13012,0.269907,160.771,148.538,135.38,-151.777,-138.639,-129.162,41.702,42.01,29.1885,0.94406,0.933353,0.954072,1.85118,1.72516,1.45228,59.9824,120.331,208.417,1.23184,444.689,-419.578,112.901,0.943532,0
2.406,119.923,121.277,119.793,209.15,209.114,206.987,1.34061,1.22479,1.13012,0.269907,160.771,148.538,135.38,-151.777,-138.639,-129.162,41.702,42.01,29.1885,0.94406,0.933353,0.954072,1.85118,1.72516,1.45228,59.9824,120.331,208.417,1.23184,444.689,-419.578,112.901,0.943532,0
2.422,119.923,121.277,119.793,209.15,209.114,206.987,1.34061,1.22479,1.13012,0.269907,160.771,148.538,135.38,-151.777,-138.639,-129.162,41.702,42.01,29.1885,0.94406,0.933353,0.954072,1.85118,1.72516,1.45228,59.9824,120.331,208.417,1.23184,444.689,-419.578,112.901,0.943532,0
2.453,120.042,121.385,119.902,209.347,209.294,207.193,1.35585,1.23883,1.14819,0.26947,162.76,150.375,137.67,-154.112,-140.902,-131.457,41.4546,42.0837,29.3328,0.946871,0.937003,0.954869,1.7667,1.77291,1.52624,59.9824,120.443,208.611,1.24762,450.805,-426.471,112.871,0.946022,0
2.469,120.042,121.385,119.902,209.347,209.294,207.193,1.35585,1.23883,1.14819,0.26947,162.76,150.375,137.67,-154.112,-140.902,-131.457,41.4546,42.0837,29.3328,0.946871,0.937003,0.954869,1.7667,1.77291,1.52624,59.9824,120.443,208.611,1.24762,450.805,-426.471,112.871,0.946022,0
2.484,120.042,121.385,119.902,209.347,209.294,207.193,1.35585,1.23883,1.14819,0.26947,162.76,150.375,137.67,-154.112,-140.902,-131.457,41.4546,42.0837,29.3328,0.946871,0.937003,0.954869,1.7667,1.77291,1.52624,59.9824,120.443,208.611,1.24762,450.805,-426.471,112.871,0.946022,0
2.5,120.042,121.385,119.902,209.347,209.294,207.193,1.35585,1.23883,1.14819,0.26947,162.76,150.375,137.67,-154.112,-140.902,-131.457,41.4546,42.0837,29.3328,0.946871,0.937003,0.954869,1.7667,1.77291,1.52624,59.9824,120.443,208.611,1.24762,450.805,-426.471,112.871,0.946022,0
2.531,120.042,121.385,119.902,209.347,209.294,207.193,1.35585,1.23883,1.14819,0.26947,162.76,150.375,137.67,-154.112,-140.902,-131.457,41.4546,42.0837,29.3328,0.946871,0.937003,0.954869,1.7667,1.77291,1.52624,59.9824,120.443,208.611,1.24762,450.805,-426.471,112.871,0.946022,0
2.547,120.042,121.385,119.902,209.347,209.294,207.193,1.35585,1.23883,1.14819,0.26947,162.76,150.375,137.67,-154.112,-140.902,-131.457,41.4546,42.0837,29.3328,0.946871,0.937003,0.954869,1.7667,1.77291,1.52624,59.9824,120.443,208.611,1.24762,450.805,-426.471,112.871,0.946022,0
2.562,120.042,121.385,119.902,209.347,209.294,207.193,1.35585,1.23883,1.14819,0.26947,162.76,150.375,137.67,-154.112,-140.902,-131.457,41.4546,42.0837,29.3328,0.946871,0.937003,0.954869,1.7667,1.77291,1.52624,59.9824,120.443,208.611,1.24762,450.805,-426.471,112.871,0.946022,0
2.594,120.042,121.385,119.902,209.347,209.294,207.193,1.35585,1.23883,1.14819,0.26947,162.76,150.375,137.67,-154.112,-140.902,-131.457,41.4546,42.0837,29.3328,0.946871,0.937003,0.954869,1.7667,1.77291,1.52624,59.9824,120.443,208.611,1.24762,450.805,-426.471,112.871,0.946022,0
2.609,120.042,121.385,119.902,209.347,209.294,207.193,1.35585,1.23883,1.14819,0.26947,162.76,150.375,137.67,-154.112,-140.902,-131.457,41.4546,42.0837,29.3328,0.946871,0.937003,0.954869,1.7667,1.77291,1.52624,59.9824,120.443,208.611,1.24762,450.805,-426.471,112.871,0.946022,0
2.625,120.042,121.385,119.902,209.347,209.294,207.193,1.35585,1.23883,1.14819,0.26947,162.76,150.375,137.67,-154.112,-140.902,-131.457,41.4546,42.0837,29.3328,0.946871,0.937003,0.954869,1.7667,1.77291,1.52624,59.9824,120.443,208.611,1.24762,450.805,-426.471,112.871,0.946022,0
2.641,119.916,121.235,119.816,209.081,209.088,207.038,1.33792,1.21804,1.12458,0.279227,160.438,147.67,134.743,-151.885,-138.349,-128.809,40.878,41.6476,27.8615,0.946687,0.936878,0.955958,1.65141,1.75666,1.53627,59.9824,120.322,208.402,1.22685,442.851,-419.042,110.387,0.946237,0
2.672,119.916,121.235,119.816,209.081,209.088,207.038,1.33792,1.21804,1.12458,0.279227,160.438,147.67,134.743,-151.885,-138.349,-128.809,40.878,41.6476,27.8615,0.946687,0.936878,0.955958,1.65141,1.75666,1.53627,59.9824,120.322,208.402,1.22685,442.851,-419.042,110.387,0.946237,0
2.687,119.916,121.235,119.816,209.081,209.088,207.038,1.33792,1.21804,1.12458,0.279227,160.438,147.67,134.743,-151.885,-138.349,-128.809,40.878,41.6476,27.8615,0.946687,0.936878,0.955958,1.65141,1.75666,1.53627,59.9824,120.322,208.402,1.22685,442.851,-419.042,110.387,0.946237,0
2.703,119.916,121.235,119.816,209.081,209.088,207.038,1.33792,1.21804,1.12458,0.279227,160.438,147.67,134.743,-151.885,-138.349,-128.809,40.878,41.6476,27.8615,0.946687,0.936878,0.955958,1.65141,1.75666,1.53627,59.9824,120.322,208.402,1.22685,442.851,-419.042,110.387,0.946237,0
2.734,119.916,121.235,119.816,209.081,209.088,207.038,1.33792,1.21804,1.12458,0.279227,160.438,147.67,134.743,-151.885,-138.349,-128.809,40.878,41.6476,27.8615,0.946687,0.936878,0.955958,1.65141,1.75666,1.53627,59.9824,120.322,208.402,1.22685,442.851,-419.042,110.387,0.946237,0
2.75,119.916,121.235,119.816,209.081,209.088,207.038,1.33792,1.21804,1.12458,0.279227,160.438,147.67,134.743,-151.885,-138.349,-128.809,40.878,41.6476,27.8615,0.946687,0.936878,0.955958,1.65141,1.75666,1.53627,59.9824,120.322,208.402,1.22685,442.851,-419.042,110.387,0.946237,0
2.766,119.916,121.235,119.816,209.081,209.088,207.038,1.33792,1.21804,1.12458,0.279227,160.438,147.67,134.743,-151.885,-138.349,-128.809,40.878,41.6476,27.8615,0.946687,0.936878,0.955958,1.65141,1.75666,1.53627,59.9824,120.322,208.402,1.22685,442.851,-419.042,110.387,0.946237,0
2.781,119.916,121.235,119.816,209.081,209.088,207.038,1.33792,1.21804,1.12458,0.279227,160.438,147.67,134.743,-151.885,-138.349,-128.809,40.878,41.6476,27.8615,0.946687,0.936878,0.955958,1.65141,1.75666,1.53627,59.9824,120.322,208.402,1.22685,442.851,-419.042,110.387,0.946237,0
2.812,119.916,121.235,119.816,209.081,209.088,207.038,1.33792,1.21804,1.12458,0.279227,160.438,147.67,134.743,-151.885,-138.349,-128.809,40.878,41.6476,27.8615,0.946687,0.936878,0.955958,1.65141,1.75666,1.53627,59.9824,120.322,208.402,1.22685,442.851,-419.042,110.387,0.946237,0
2.828,119.916,121.235,119.816,209.081,209.088,207.038,1.33792,1.21804,1.12458,0.279227,160.438,147.67,134.743,-151.885,-138.349,-128.809,40.878,41.6476,27.8615,0.946687,0.936878,0.955958,1.65141,1.75666,1.53627,59.9824,120.322,208.402,1.22685,442.851,-419.042,110.387,0.946237,0
2.844,119.958,121.32,119.822,209.233,209.17,207.033,1.35038,1.23746,1.13628,0.272386,161.989,150.128,136.152,-152.94,-140.369,-129.881,42.395,42.8762,29.5308,0.944139,0.934993,0.95394,1.69105,1.74379,1.50471,59.9824,120.366,208.479,1.24137,448.268,-423.189,114.802,0.944053,0
2.875,119.958,121.32,119.822,209.233,209.17,207.033,1.35038,1.23746,1.13628,0.272386,161.989,150.128,136.152,-152.94,-140.369,-129.881,42.395,42.8762,29.5308,0.944139,0.934993,0.95394,1.69105,1.74379,1.50471,59.9824,120.366,208.479,1.24137,448.268,-423.189,114.802,0.944053,0
2.891,119.958,121.32,119.822,209.233,209.17,207.033,1.35038,1.23746,1.13628,0.272386,161.989,150.128,136.152,-152.94,-140.369,-129.881,42.395,42.8762,29.5308,0.944139,0.934993,0.95394,1.69105,1.74379,1.50471,59.9824,120.366,208.479,1.24137,448.268,-423.189,114.802,0.944053,0
2.906,119.958,121.32,119.822,209.233,209.17,207.033,1.35038,1.23746,1.13628,0.272386,161.989,150.128,136.152,-152.94,-140.369,-129.881,42.395,42.8762,29.5308,0.944139,0.934993,0.95394,1.69105,1.74379,1.50471,59.9824,120.366,208.479,1.24137,448.268,-423.189,114.802,0.944053,0
2.922,119.958,121.32,119.822,209.233,209.17,207.033,1.35038,1.23746,1.13628,0.272386,161.989,150.128,136.152,-152.94,-140.369,-129.881,42.395,42.8762,29.5308,0.944139,0.934993,0.95394,1.69105,1.74379,1.50471,59.9824,120.366,208.479,1.24137,448.268,-423.189,114.802,0.944053,0
2.953,119.958,121.32,119.822,209.233,209.17,207.033,1.35038,1.23746,1.13628,0.272386,161.989,150.128,136.152,-152.94,-140.369,-129.881,42.395,42.8762,29.5308,0.944139,0.934993,0.95394,1.69105,1.74379,1.50471,59.9824,120.366,208.479,1.24137,448.268,-423.189,114.802,0.944053,0
2.969,119.958,121.32,119.822,209.233,209.17,207.033,1.35038,1.23746,1.13628,0.272386,161.989,150.128,136.152,-152.94,-140.369,-129.881,42.395,42.8762,29.5308,0.944139,0.934993,0.95394,1.69105,1.74379,1.50471,59.9824,120.366,208.479,1.24137,448.268,-423.189,114.802,0.944053,0
2.984,119.958,121.32,119.822,209.233,209.17,207.033,1.35038,1.23746,1.13628,0.272386,161.989,150.128,136.152,-152.94,-140.369,-129.881,42.395,42.8762,29.5308,0.944139,0.934993,0.95394,1.69105,1.74379,1.50471,59.9824,120.366,208.479,1.24137,448.268,-423.189,114.802,0.944053,0
3,119.958,121.32,119.822,209.233,209.17,207.033,1.35038,1.23746,1.13628,0.272386,161.989,150.128,136.152,-152.94,-140.369,-129.881,42.395,42.8762,29.5308,0.944139,0.934993,0.95394,1.69105,1.74379,1.50471,59.9824,120.366,208.479,1.24137,448.268,-423.189,114.802,0.944053,0
3.031,120.032,121.331,119.87,209.293,209.192,207.183,1.3523,1.22766,1.1394,0.273861,162.32,148.953,136.58,-153.897,-139.71,-130.345,41.1212,41.8539,29.3672,0.948114,0.937944,0.954345,1.66377,1.78337,1.49914,59.9824,120.411,208.556,1.23979,447.853,-423.952,112.342,0.946632,0
3.047,120.032,121.331,119.87,209.293,209.192,207.183,1.3523,1.22766,1.1394,0.273861,162.32,148.953,136.58,-153.897,-139.71,-130.345,41.1212,41.8539,29.3672,0.948114,0.937944,0.954345,1.66377,1.78337,1.49914,59.9824,120.411,208.556,1.23979,447.853,-423.952,112.342,0.946632,0
3.062,120.032,121.331,119.87,209.293,209.192,207.183,1.3523,1.22766,1.1394,0.273861,162.32,148.953,136.58,-153.897,-139.71,-130.345,41.1212,41.8539,29.3672,0.948114,0.937944,0.954345,1.66377,1.78337,1.49914,59.9824,120.411,208.556,1.23979,447.853,-423.952,112.342,0.946632,0
3.094,120.032,121.331,119.87,209.293,209.192,207.183,1.3523,1.22766,1.1394,0.273861,162.32,148.953,136.58,-153.897,-139.71,-130.345,41.1212,41.8539,29.3672,0.948114,0.937944,0.954345,1.66377,1.78337,1.49914,59.9824,120.411,208.556,1.23979,447.853,-423.952,112.342,0.946632,0
3.109,120.032,121.331,119.87,209.293,209.192,207.183,1.3523,1.22766,1.1394,0.273861,162.32,148.953,136.58,-153.897,-139.71,-130.345,41.1212,41.8539,29.3672,0.948114,0.937944,0.954345,1.66377,1.78337,1.49914,59.9824,120.411,208.556,1.23979,447.853,-423.952,112.342,0.946632,0
3.125,120.032,121.331,119.87,209.293,209.192,207.183,1.3523,1.22766,1.1394,0.273861,162.32,148.953,136.58,-153.897,-139.71,-130.345,41.1212,41.8539,29.3672,0.948114,0.937944,0.954345,1.66377,1.78337,1.49914,59.9824,120.411,208.556,1.23979,447.853,-423.952,112.342,0.946632,0
3.141,120.032,121.331,119.87,209.293,209.192,207.183,1.3523,1.22766,1.1394,0.273861,162.32,148.953,136.58,-153.897,-139.71,-130.345,41.1212,41.8539,29.3672,0.948114,0.937944,0.954345,1.66377,1.78337,1.49914,59.9824,120.411,208.556,1.23979,447.853,-423.952,112.342,0.946632,0
3.172,120.032,121.331,119.87,209.293,209.192,207.183,1.3523,1.22766,1.1394,0.273861,162.32,148.953,136.58,-153.897,-139.71,-130.345,41.1212,41.8539,29.3672,0.948114,0.937944,0.954345,1.66377,1.78337,1.49914,59.9824,120.411,208.556,1.23979,447.853,-423.952,112.342,0.946632,0
3.187,120.032,121.331,119.87,209.293,209.192,207.183,1.3523,1.22766,1.1394,0.273861,162.32,148.953,136.58,-153.897,-139.71,-130.345,41.1212,41.8539,29.3672,0.948114,0.937944,0.954345,1.66377,1.78337,1.49914,59.9824,120.411,208.556,1.23979,447.853,-423.952,112.342,0.946632,0
3.203,120.032,121.331,119.87,209.293,209.192,207.183,1.3523,1.22766,1.1394,0.273861,162.32,148.953,136.58,-153.897,-139.71,-130.345,41.1212,41.8539,29.3672,0.948114,0.937944,0.954345,1.66377,1.78337,1.49914,59.9824,120.411,208.556,1.23979,447.853,-423.952,112.342,0.946632,0
